[186, 0]
[380, 0.00016049567070212145]
[920, 0.00016049567070212145]
[947, 0.00016049567070212145]
[959, 0.00016049567070212145]
[2396, 0.00016061994144985826]
[344, 0.00016089372544096607]
[1209, 0.00016089372544096607]
[239, 0.00016127553304761264]
[440, 0.00016127553304761264]
[1365, 0.00016127553304761264]
[1376, 0.00016127553304761264]
[1507, 0.00016127553304761264]
[1595, 0.00016127553304761264]
[1606, 0.00016127553304761264]
[1618, 0.00016127553304761264]
[1630, 0.00016127553304761264]
[1859, 0.00016127553304761264]
[1948, 0.00016127553304761264]
[1952, 0.00016127553304761264]
[2024, 0.00016127553304761264]
[2164, 0.00016127553304761264]
[2179, 0.00016127553304761264]
[2191, 0.00016127553304761264]
[2203, 0.00016127553304761264]
[2424, 0.00016127553304761264]
[2440, 0.00016127553304761264]
[2508, 0.00016127553304761264]
[2558, 0.00016127553304761264]
[2608, 0.00016127553304761264]
[2612, 0.00016127553304761264]
[2616, 0.00016127553304761264]
[2754, 0.00016127553304761264]
[2766, 0.00016127553304761264]
[2778, 0.00016127553304761264]
[1919, 0.00016151734453182242]
[2588, 0.00016164206834999362]
[1328, 0.00016205280125640396]
[767, 0.00016249731738888273]
[934, 0.00016304322103072652]
[1913, 0.00016305357692637129]
[839, 0.00016327481651514514]
[851, 0.00016327481651514514]
[863, 0.00016327481651514514]
[1499, 0.00016349179301549752]
[275, 0.00016398470702173293]
[371, 0.0001643169961950291]
[383, 0.0001643169961950291]
[935, 0.0001643169961950291]
[908, 0.0001646354399861048]
[931, 0.0001646354399861048]
[1208, 0.0001646354399861048]
[236, 0.00016494088607142202]
[335, 0.00016494088607142202]
[364, 0.00016494088607142202]
[367, 0.00016494088607142202]
[376, 0.00016494088607142202]
[379, 0.00016494088607142202]
[811, 0.00016494088607142202]
[1207, 0.00016494088607142202]
[1377, 0.00016494088607142202]
[1449, 0.00016494088607142202]
[1461, 0.00016494088607142202]
[1678, 0.00016494088607142202]
[1679, 0.00016494088607142202]
[1691, 0.00016494088607142202]
[1703, 0.00016494088607142202]
[1715, 0.00016494088607142202]
[1727, 0.00016494088607142202]
[1787, 0.00016494088607142202]
[2620, 0.00016494088607142202]
[2654, 0.00016494088607142202]
[2752, 0.00016494088607142202]
[2764, 0.00016494088607142202]
[2776, 0.00016494088607142202]
[2838, 0.00016494088607142202]
[2850, 0.00016494088607142202]
[2862, 0.00016494088607142202]
[2874, 0.00016494088607142202]
[671, 0.0001664606665934895]
[2084, 0.0001664606665934895]
[1244, 0.00016677356258332685]
[755, 0.000166773562583327]
[2660, 0.00016686454652363418]
[1487, 0.0001668645465236342]
[2068, 0.0001673566869280238]
[1906, 0.00016762881162221563]
[2553, 0.00016762881162221569]
[1220, 0.00016762881162221574]
[1240, 0.00016762881162221577]
[1312, 0.00016762881162221577]
[1324, 0.00016762881162221577]
[859, 0.00016813832168793675]
[1435, 0.00016813832168793675]
[943, 0.00016837715453124356]
[955, 0.00016837715453124356]
[1293, 0.00016837715453124356]
[2650, 0.00016837715453124356]
[332, 0.0001686062390952314]
[443, 0.0001686062390952314]
[455, 0.0001686062390952314]
[467, 0.0001686062390952314]
[479, 0.0001686062390952314]
[539, 0.0001686062390952314]
[551, 0.0001686062390952314]
[563, 0.0001686062390952314]
[575, 0.0001686062390952314]
[716, 0.0001686062390952314]
[1196, 0.0001686062390952314]
[1291, 0.0001686062390952314]
[1473, 0.0001686062390952314]
[1592, 0.0001686062390952314]
[2340, 0.0001686062390952314]
[2376, 0.0001686062390952314]
[2624, 0.0001686062390952314]
[1511, 0.00016891168518054912]
[1523, 0.00016891168518054912]
[1535, 0.00016891168518054912]
[656, 0.00016891168518054915]
[2480, 0.00016938102916530507]
[1317, 0.0001693810291653051]
[1973, 0.00016984130370108048]
[751, 0.00017068587201654186]
[2398, 0.0001713279375465155]
[2382, 0.00017161997380369697]
[2554, 0.00017161997380369697]
[824, 0.0001716199738036971]
[760, 0.0001719596471808444]
[2658, 0.0001719596471808444]
[2670, 0.0001719596471808444]
[2674, 0.0001719596471808444]
[2682, 0.0001719596471808444]
[2686, 0.0001719596471808444]
[940, 0.0001721188690763823]
[952, 0.0001721188690763823]
[355, 0.00017227159211904077]
[527, 0.00017227159211904077]
[719, 0.00017227159211904077]
[907, 0.00017227159211904077]
[1607, 0.00017227159211904077]
[1619, 0.00017227159211904077]
[1631, 0.00017227159211904077]
[1936, 0.00017227159211904077]
[2044, 0.00017227159211904077]
[2048, 0.00017227159211904077]
[2516, 0.00017227159211904077]
[2528, 0.00017227159211904077]
[2600, 0.00017227159211904077]
[2840, 0.00017227159211904077]
[2852, 0.00017227159211904077]
[2864, 0.00017227159211904077]
[2876, 0.00017227159211904077]
[1232, 0.00017230139173712058]
[860, 0.00017279918081186202]
[1401, 0.00017303875903100106]
[2014, 0.00017350374814402265]
[1889, 0.00017374570148731222]
[1990, 0.00017447080393332657]
[2668, 0.00017450719750944948]
[2680, 0.00017450719750944948]
[946, 0.0001745071975094495]
[958, 0.0001745071975094495]
[2490, 0.00017532605297221554]
[647, 0.000175520427753781]
[2464, 0.0001756111359851784]
[2002, 0.0001756382406519456]
[2098, 0.0001757084814042389]
[2110, 0.0001757084814042389]
[2482, 0.0001757084814042389]
[359, 0.00017578097267375206]
[2662, 0.00017578097267375206]
[2647, 0.00017586058362152105]
[1329, 0.00017586836265383928]
[352, 0.00017593694514285015]
[448, 0.00017593694514285015]
[460, 0.00017593694514285015]
[472, 0.00017593694514285015]
[535, 0.00017593694514285015]
[547, 0.00017593694514285015]
[559, 0.00017593694514285015]
[571, 0.00017593694514285015]
[635, 0.00017593694514285015]
[904, 0.00017593694514285015]
[1204, 0.00017593694514285015]
[1364, 0.00017593694514285015]
[1492, 0.00017593694514285015]
[1792, 0.00017593694514285015]
[1864, 0.00017593694514285015]
[1868, 0.00017593694514285015]
[1876, 0.00017593694514285015]
[2448, 0.00017593694514285015]
[2520, 0.00017593694514285015]
[2756, 0.00017593694514285015]
[2768, 0.00017593694514285015]
[2780, 0.00017593694514285015]
[2824, 0.00017593694514285015]
[2828, 0.00017593694514285015]
[2012, 0.0001762480956542093]
[1522, 0.0001774641755694377]
[1534, 0.0001774641755694377]
[287, 0.00017765009927354404]
[2394, 0.00017781224203875277]
[1233, 0.0001786288439760545]
[1340, 0.00017888959063425234]
[280, 0.00017960229816665953]
[283, 0.00017960229816665953]
[451, 0.00017960229816665953]
[452, 0.00017960229816665953]
[463, 0.00017960229816665953]
[464, 0.00017960229816665953]
[475, 0.00017960229816665953]
[476, 0.00017960229816665953]
[520, 0.00017960229816665953]
[523, 0.00017960229816665953]
[524, 0.00017960229816665953]
[532, 0.00017960229816665953]
[536, 0.00017960229816665953]
[544, 0.00017960229816665953]
[548, 0.00017960229816665953]
[556, 0.00017960229816665953]
[560, 0.00017960229816665953]
[568, 0.00017960229816665953]
[572, 0.00017960229816665953]
[724, 0.00017960229816665953]
[1775, 0.00017960229816665953]
[1940, 0.00017960229816665953]
[2444, 0.00017960229816665953]
[2524, 0.00017960229816665953]
[2592, 0.00017960229816665953]
[2596, 0.00017960229816665953]
[2836, 0.00017960229816665953]
[2848, 0.00017960229816665953]
[2860, 0.00017960229816665953]
[2872, 0.00017960229816665953]
[1223, 0.00017960229816665974]
[1901, 0.00017960229816665983]
[659, 0.00017960229816665985]
[1412, 0.00018085825829369933]
[2478, 0.0001813923542945666]
[1510, 0.000181740420763882]
[1424, 0.00018275321567835537]
[1336, 0.00018359346034814102]
[1817, 0.0001838785433611041]
[2086, 0.00018446956911968572]
[1245, 0.00018459125089351138]
[1316, 0.0001849562962149883]
[2386, 0.00018504479205049787]
[2075, 0.0001855691519263493]
[2671, 0.00018597117398817247]
[2683, 0.00018597117398817247]
[2087, 0.00018690320459619866]
[2266, 0.0001870857272569373]
[2278, 0.0001870857272569373]
[2290, 0.0001870857272569373]
[2302, 0.0001870857272569373]
[2562, 0.0001885525788061942]
[2566, 0.0001885525788061942]
[2468, 0.00018912666246337627]
[1805, 0.00018936329263223917]
[1432, 0.0001897924994810801]
[176, 0.00018979249948108013]
[640, 0.00019082744180207604]
[2099, 0.00019128374845392207]
[2111, 0.00019128374845392207]
[2380, 0.00019157578471110375]
[1918, 0.00019269829907464527]
[743, 0.00019272937643797694]
[848, 0.00019320853287625505]
[836, 0.0001932085328762551]
[2092, 0.00019332606181394598]
[2104, 0.00019332606181394598]
[2659, 0.00019361382497398778]
[2056, 0.00019456915634721478]
[2255, 0.00019456915634721478]
[2548, 0.00019556694689258508]
[2552, 0.00019556694689258508]
[2470, 0.00019592977981817424]
[2536, 0.00019717208820470267]
[844, 0.0001974351504668954]
[835, 0.00019743515046689544]
[68, 0.00019831087089235353]
[2171, 0.00019831087089235353]
[827, 0.00019955810907406642]
[2368, 0.0002010764859909344]
[763, 0.0002012564759598031]
[847, 0.0002012564759598031]
[1408, 0.0002012564759598031]
[2182, 0.00020205258543749228]
[2194, 0.00020205258543749228]
[2206, 0.00020205258543749228]
[728, 0.00020354927125554767]
[1243, 0.00020354927125554773]
[1339, 0.00020354927125554773]
[1822, 0.0002036071141857142]
[2096, 0.00020442538002709234]
[2108, 0.00020442538002709234]
[2540, 0.00020498088377716615]
[2586, 0.00020525976933332551]
[2254, 0.00020579429998263102]
[1436, 0.00020638509701607373]
[1508, 0.00020846695322915875]
[2384, 0.00020953601452776936]
[248, 0.00020953601452776977]
[752, 0.0002095360145277698]
[740, 0.00021062993771704599]
[2590, 0.000211032700345825]
[2578, 0.00021103270034582506]
[668, 0.0002117262864566313]
[2080, 0.000211823308468984]
[1423, 0.00021272045243852605]
[1520, 0.00021274319842360303]
[1532, 0.00021274319842360303]
[1796, 0.00021278967934962962]
[2063, 0.00021327772907290852]
[272, 0.0002147418782427455]
[856, 0.0002152680027671311]
[1304, 0.00021552275779999165]
[923, 0.0002165417779314337]
[2372, 0.00021669407713586136]
[1219, 0.0002166940771358614]
[1303, 0.0002166940771358614]
[644, 0.00021769975535352676]
[2574, 0.0002202266275138805]
[832, 0.00022036310342434133]
[944, 0.00022036310342434133]
[956, 0.00022036310342434133]
[1399, 0.00022036310342434136]
[2180, 0.000220761158163186]
[2192, 0.000220761158163186]
[2204, 0.000220761158163186]
[2252, 0.000220761158163186]
[815, 0.00022418442891724902]
[347, 0.00022450287270832475]
[2452, 0.00022450287270832484]
[1411, 0.00022800575441015667]
[2656, 0.00023055330473876174]
[731, 0.00023946973088887974]
[1231, 0.00023946973088887977]
[1327, 0.00023946973088887977]
[764, 0.00024053879218749084]
[916, 0.0002469531599791572]
[1292, 0.0002469531599791572]
[1387, 0.00025069487452429595]
[823, 0.000250694874524296]
[739, 0.0002581783036145735]
[1315, 0.000267407866159249]
[0, 0.0003592045963333197]
[1, 0.0003592045963333197]
[2, 0.0003592045963333197]
[3, 0.0003592045963333197]
[4, 0.0003592045963333197]
[5, 0.0003592045963333197]
[6, 0.0003592045963333197]
[7, 0.0003592045963333197]
[8, 0.0003592045963333197]
[9, 0.0003592045963333197]
[10, 0.0003592045963333197]
[11, 0.0003592045963333197]
[12, 0.0003592045963333197]
[13, 0.0003592045963333197]
[14, 0.0003592045963333197]
[15, 0.0003592045963333197]
[16, 0.0003592045963333197]
[17, 0.0003592045963333197]
[18, 0.0003592045963333197]
[19, 0.0003592045963333197]
[20, 0.0003592045963333197]
[21, 0.0003592045963333197]
[22, 0.0003592045963333197]
[23, 0.0003592045963333197]
[24, 0.0003592045963333197]
[25, 0.0003592045963333197]
[26, 0.0003592045963333197]
[27, 0.0003592045963333197]
[28, 0.0003592045963333197]
[29, 0.0003592045963333197]
[30, 0.0003592045963333197]
[31, 0.0003592045963333197]
[32, 0.0003592045963333197]
[33, 0.0003592045963333197]
[34, 0.0003592045963333197]
[35, 0.0003592045963333197]
[36, 0.0003592045963333197]
[37, 0.0003592045963333197]
[38, 0.0003592045963333197]
[39, 0.0003592045963333197]
[40, 0.0003592045963333197]
[41, 0.0003592045963333197]
[42, 0.0003592045963333197]
[43, 0.0003592045963333197]
[44, 0.0003592045963333197]
[45, 0.0003592045963333197]
[46, 0.0003592045963333197]
[47, 0.0003592045963333197]
[48, 0.0003592045963333197]
[49, 0.0003592045963333197]
[50, 0.0003592045963333197]
[51, 0.0003592045963333197]
[52, 0.0003592045963333197]
[53, 0.0003592045963333197]
[54, 0.0003592045963333197]
[55, 0.0003592045963333197]
[56, 0.0003592045963333197]
[57, 0.0003592045963333197]
[58, 0.0003592045963333197]
[59, 0.0003592045963333197]
[60, 0.0003592045963333197]
[61, 0.0003592045963333197]
[62, 0.0003592045963333197]
[63, 0.0003592045963333197]
[64, 0.0003592045963333197]
[65, 0.0003592045963333197]
[66, 0.0003592045963333197]
[67, 0.0003592045963333197]
[72, 0.0003592045963333197]
[73, 0.0003592045963333197]
[74, 0.0003592045963333197]
[75, 0.0003592045963333197]
[76, 0.0003592045963333197]
[77, 0.0003592045963333197]
[78, 0.0003592045963333197]
[79, 0.0003592045963333197]
[84, 0.0003592045963333197]
[85, 0.0003592045963333197]
[86, 0.0003592045963333197]
[87, 0.0003592045963333197]
[88, 0.0003592045963333197]
[89, 0.0003592045963333197]
[90, 0.0003592045963333197]
[91, 0.0003592045963333197]
[96, 0.0003592045963333197]
[97, 0.0003592045963333197]
[98, 0.0003592045963333197]
[99, 0.0003592045963333197]
[100, 0.0003592045963333197]
[101, 0.0003592045963333197]
[102, 0.0003592045963333197]
[103, 0.0003592045963333197]
[104, 0.0003592045963333197]
[105, 0.0003592045963333197]
[106, 0.0003592045963333197]
[107, 0.0003592045963333197]
[108, 0.0003592045963333197]
[109, 0.0003592045963333197]
[110, 0.0003592045963333197]
[111, 0.0003592045963333197]
[112, 0.0003592045963333197]
[113, 0.0003592045963333197]
[114, 0.0003592045963333197]
[115, 0.0003592045963333197]
[116, 0.0003592045963333197]
[117, 0.0003592045963333197]
[118, 0.0003592045963333197]
[119, 0.0003592045963333197]
[120, 0.0003592045963333197]
[121, 0.0003592045963333197]
[122, 0.0003592045963333197]
[123, 0.0003592045963333197]
[124, 0.0003592045963333197]
[125, 0.0003592045963333197]
[126, 0.0003592045963333197]
[127, 0.0003592045963333197]
[128, 0.0003592045963333197]
[129, 0.0003592045963333197]
[130, 0.0003592045963333197]
[131, 0.0003592045963333197]
[132, 0.0003592045963333197]
[133, 0.0003592045963333197]
[134, 0.0003592045963333197]
[135, 0.0003592045963333197]
[136, 0.0003592045963333197]
[137, 0.0003592045963333197]
[138, 0.0003592045963333197]
[139, 0.0003592045963333197]
[140, 0.0003592045963333197]
[141, 0.0003592045963333197]
[142, 0.0003592045963333197]
[143, 0.0003592045963333197]
[144, 0.0003592045963333197]
[145, 0.0003592045963333197]
[146, 0.0003592045963333197]
[147, 0.0003592045963333197]
[148, 0.0003592045963333197]
[149, 0.0003592045963333197]
[150, 0.0003592045963333197]
[151, 0.0003592045963333197]
[156, 0.0003592045963333197]
[157, 0.0003592045963333197]
[158, 0.0003592045963333197]
[159, 0.0003592045963333197]
[160, 0.0003592045963333197]
[161, 0.0003592045963333197]
[162, 0.0003592045963333197]
[163, 0.0003592045963333197]
[168, 0.0003592045963333197]
[169, 0.0003592045963333197]
[170, 0.0003592045963333197]
[171, 0.0003592045963333197]
[172, 0.0003592045963333197]
[173, 0.0003592045963333197]
[174, 0.0003592045963333197]
[175, 0.0003592045963333197]
[180, 0.0003592045963333197]
[181, 0.0003592045963333197]
[182, 0.0003592045963333197]
[183, 0.0003592045963333197]
[192, 0.0003592045963333197]
[193, 0.0003592045963333197]
[194, 0.0003592045963333197]
[195, 0.0003592045963333197]
[196, 0.0003592045963333197]
[197, 0.0003592045963333197]
[198, 0.0003592045963333197]
[199, 0.0003592045963333197]
[200, 0.0003592045963333197]
[201, 0.0003592045963333197]
[202, 0.0003592045963333197]
[203, 0.0003592045963333197]
[204, 0.0003592045963333197]
[205, 0.0003592045963333197]
[206, 0.0003592045963333197]
[207, 0.0003592045963333197]
[208, 0.0003592045963333197]
[209, 0.0003592045963333197]
[210, 0.0003592045963333197]
[211, 0.0003592045963333197]
[212, 0.0003592045963333197]
[213, 0.0003592045963333197]
[214, 0.0003592045963333197]
[215, 0.0003592045963333197]
[216, 0.0003592045963333197]
[217, 0.0003592045963333197]
[218, 0.0003592045963333197]
[219, 0.0003592045963333197]
[220, 0.0003592045963333197]
[221, 0.0003592045963333197]
[222, 0.0003592045963333197]
[223, 0.0003592045963333197]
[224, 0.0003592045963333197]
[225, 0.0003592045963333197]
[226, 0.0003592045963333197]
[227, 0.0003592045963333197]
[228, 0.0003592045963333197]
[229, 0.0003592045963333197]
[230, 0.0003592045963333197]
[231, 0.0003592045963333197]
[232, 0.0003592045963333197]
[233, 0.0003592045963333197]
[234, 0.0003592045963333197]
[235, 0.0003592045963333197]
[240, 0.0003592045963333197]
[241, 0.0003592045963333197]
[242, 0.0003592045963333197]
[243, 0.0003592045963333197]
[244, 0.0003592045963333197]
[245, 0.0003592045963333197]
[246, 0.0003592045963333197]
[247, 0.0003592045963333197]
[252, 0.0003592045963333197]
[253, 0.0003592045963333197]
[254, 0.0003592045963333197]
[255, 0.0003592045963333197]
[256, 0.0003592045963333197]
[257, 0.0003592045963333197]
[258, 0.0003592045963333197]
[259, 0.0003592045963333197]
[264, 0.0003592045963333197]
[265, 0.0003592045963333197]
[266, 0.0003592045963333197]
[267, 0.0003592045963333197]
[276, 0.0003592045963333197]
[277, 0.0003592045963333197]
[278, 0.0003592045963333197]
[279, 0.0003592045963333197]
[288, 0.0003592045963333197]
[289, 0.0003592045963333197]
[290, 0.0003592045963333197]
[291, 0.0003592045963333197]
[292, 0.0003592045963333197]
[293, 0.0003592045963333197]
[294, 0.0003592045963333197]
[295, 0.0003592045963333197]
[296, 0.0003592045963333197]
[297, 0.0003592045963333197]
[298, 0.0003592045963333197]
[299, 0.0003592045963333197]
[300, 0.0003592045963333197]
[301, 0.0003592045963333197]
[302, 0.0003592045963333197]
[303, 0.0003592045963333197]
[304, 0.0003592045963333197]
[305, 0.0003592045963333197]
[306, 0.0003592045963333197]
[307, 0.0003592045963333197]
[308, 0.0003592045963333197]
[309, 0.0003592045963333197]
[310, 0.0003592045963333197]
[311, 0.0003592045963333197]
[312, 0.0003592045963333197]
[313, 0.0003592045963333197]
[314, 0.0003592045963333197]
[315, 0.0003592045963333197]
[316, 0.0003592045963333197]
[317, 0.0003592045963333197]
[318, 0.0003592045963333197]
[319, 0.0003592045963333197]
[320, 0.0003592045963333197]
[321, 0.0003592045963333197]
[322, 0.0003592045963333197]
[323, 0.0003592045963333197]
[324, 0.0003592045963333197]
[325, 0.0003592045963333197]
[326, 0.0003592045963333197]
[327, 0.0003592045963333197]
[328, 0.0003592045963333197]
[329, 0.0003592045963333197]
[330, 0.0003592045963333197]
[331, 0.0003592045963333197]
[336, 0.0003592045963333197]
[337, 0.0003592045963333197]
[338, 0.0003592045963333197]
[339, 0.0003592045963333197]
[340, 0.0003592045963333197]
[341, 0.0003592045963333197]
[342, 0.0003592045963333197]
[343, 0.0003592045963333197]
[348, 0.0003592045963333197]
[349, 0.0003592045963333197]
[350, 0.0003592045963333197]
[351, 0.0003592045963333197]
[360, 0.0003592045963333197]
[361, 0.0003592045963333197]
[362, 0.0003592045963333197]
[363, 0.0003592045963333197]
[372, 0.0003592045963333197]
[373, 0.0003592045963333197]
[374, 0.0003592045963333197]
[375, 0.0003592045963333197]
[384, 0.0003592045963333197]
[385, 0.0003592045963333197]
[386, 0.0003592045963333197]
[387, 0.0003592045963333197]
[388, 0.0003592045963333197]
[389, 0.0003592045963333197]
[390, 0.0003592045963333197]
[391, 0.0003592045963333197]
[392, 0.0003592045963333197]
[393, 0.0003592045963333197]
[394, 0.0003592045963333197]
[395, 0.0003592045963333197]
[396, 0.0003592045963333197]
[397, 0.0003592045963333197]
[398, 0.0003592045963333197]
[399, 0.0003592045963333197]
[400, 0.0003592045963333197]
[401, 0.0003592045963333197]
[402, 0.0003592045963333197]
[403, 0.0003592045963333197]
[404, 0.0003592045963333197]
[405, 0.0003592045963333197]
[406, 0.0003592045963333197]
[407, 0.0003592045963333197]
[408, 0.0003592045963333197]
[409, 0.0003592045963333197]
[410, 0.0003592045963333197]
[411, 0.0003592045963333197]
[412, 0.0003592045963333197]
[413, 0.0003592045963333197]
[414, 0.0003592045963333197]
[415, 0.0003592045963333197]
[416, 0.0003592045963333197]
[417, 0.0003592045963333197]
[418, 0.0003592045963333197]
[419, 0.0003592045963333197]
[420, 0.0003592045963333197]
[421, 0.0003592045963333197]
[422, 0.0003592045963333197]
[423, 0.0003592045963333197]
[424, 0.0003592045963333197]
[425, 0.0003592045963333197]
[426, 0.0003592045963333197]
[427, 0.0003592045963333197]
[428, 0.0003592045963333197]
[429, 0.0003592045963333197]
[430, 0.0003592045963333197]
[431, 0.0003592045963333197]
[432, 0.0003592045963333197]
[433, 0.0003592045963333197]
[434, 0.0003592045963333197]
[435, 0.0003592045963333197]
[444, 0.0003592045963333197]
[445, 0.0003592045963333197]
[446, 0.0003592045963333197]
[447, 0.0003592045963333197]
[456, 0.0003592045963333197]
[457, 0.0003592045963333197]
[458, 0.0003592045963333197]
[459, 0.0003592045963333197]
[468, 0.0003592045963333197]
[469, 0.0003592045963333197]
[470, 0.0003592045963333197]
[471, 0.0003592045963333197]
[480, 0.0003592045963333197]
[481, 0.0003592045963333197]
[482, 0.0003592045963333197]
[483, 0.0003592045963333197]
[484, 0.0003592045963333197]
[485, 0.0003592045963333197]
[486, 0.0003592045963333197]
[487, 0.0003592045963333197]
[488, 0.0003592045963333197]
[489, 0.0003592045963333197]
[490, 0.0003592045963333197]
[491, 0.0003592045963333197]
[492, 0.0003592045963333197]
[493, 0.0003592045963333197]
[494, 0.0003592045963333197]
[495, 0.0003592045963333197]
[496, 0.0003592045963333197]
[497, 0.0003592045963333197]
[498, 0.0003592045963333197]
[499, 0.0003592045963333197]
[500, 0.0003592045963333197]
[501, 0.0003592045963333197]
[502, 0.0003592045963333197]
[503, 0.0003592045963333197]
[504, 0.0003592045963333197]
[505, 0.0003592045963333197]
[506, 0.0003592045963333197]
[507, 0.0003592045963333197]
[508, 0.0003592045963333197]
[509, 0.0003592045963333197]
[510, 0.0003592045963333197]
[511, 0.0003592045963333197]
[512, 0.0003592045963333197]
[513, 0.0003592045963333197]
[514, 0.0003592045963333197]
[515, 0.0003592045963333197]
[516, 0.0003592045963333197]
[517, 0.0003592045963333197]
[518, 0.0003592045963333197]
[519, 0.0003592045963333197]
[528, 0.0003592045963333197]
[529, 0.0003592045963333197]
[530, 0.0003592045963333197]
[531, 0.0003592045963333197]
[540, 0.0003592045963333197]
[541, 0.0003592045963333197]
[542, 0.0003592045963333197]
[543, 0.0003592045963333197]
[552, 0.0003592045963333197]
[553, 0.0003592045963333197]
[554, 0.0003592045963333197]
[555, 0.0003592045963333197]
[564, 0.0003592045963333197]
[565, 0.0003592045963333197]
[566, 0.0003592045963333197]
[567, 0.0003592045963333197]
[576, 0.0003592045963333197]
[577, 0.0003592045963333197]
[578, 0.0003592045963333197]
[579, 0.0003592045963333197]
[580, 0.0003592045963333197]
[581, 0.0003592045963333197]
[582, 0.0003592045963333197]
[583, 0.0003592045963333197]
[584, 0.0003592045963333197]
[585, 0.0003592045963333197]
[586, 0.0003592045963333197]
[587, 0.0003592045963333197]
[588, 0.0003592045963333197]
[589, 0.0003592045963333197]
[590, 0.0003592045963333197]
[591, 0.0003592045963333197]
[592, 0.0003592045963333197]
[593, 0.0003592045963333197]
[594, 0.0003592045963333197]
[595, 0.0003592045963333197]
[596, 0.0003592045963333197]
[597, 0.0003592045963333197]
[598, 0.0003592045963333197]
[599, 0.0003592045963333197]
[600, 0.0003592045963333197]
[601, 0.0003592045963333197]
[602, 0.0003592045963333197]
[603, 0.0003592045963333197]
[604, 0.0003592045963333197]
[605, 0.0003592045963333197]
[606, 0.0003592045963333197]
[607, 0.0003592045963333197]
[608, 0.0003592045963333197]
[609, 0.0003592045963333197]
[610, 0.0003592045963333197]
[611, 0.0003592045963333197]
[612, 0.0003592045963333197]
[613, 0.0003592045963333197]
[614, 0.0003592045963333197]
[615, 0.0003592045963333197]
[616, 0.0003592045963333197]
[617, 0.0003592045963333197]
[618, 0.0003592045963333197]
[619, 0.0003592045963333197]
[620, 0.0003592045963333197]
[621, 0.0003592045963333197]
[622, 0.0003592045963333197]
[623, 0.0003592045963333197]
[624, 0.0003592045963333197]
[625, 0.0003592045963333197]
[626, 0.0003592045963333197]
[627, 0.0003592045963333197]
[628, 0.0003592045963333197]
[629, 0.0003592045963333197]
[630, 0.0003592045963333197]
[631, 0.0003592045963333197]
[636, 0.0003592045963333197]
[637, 0.0003592045963333197]
[638, 0.0003592045963333197]
[639, 0.0003592045963333197]
[648, 0.0003592045963333197]
[649, 0.0003592045963333197]
[650, 0.0003592045963333197]
[651, 0.0003592045963333197]
[660, 0.0003592045963333197]
[661, 0.0003592045963333197]
[662, 0.0003592045963333197]
[663, 0.0003592045963333197]
[672, 0.0003592045963333197]
[673, 0.0003592045963333197]
[674, 0.0003592045963333197]
[675, 0.0003592045963333197]
[676, 0.0003592045963333197]
[677, 0.0003592045963333197]
[678, 0.0003592045963333197]
[679, 0.0003592045963333197]
[680, 0.0003592045963333197]
[681, 0.0003592045963333197]
[682, 0.0003592045963333197]
[683, 0.0003592045963333197]
[684, 0.0003592045963333197]
[685, 0.0003592045963333197]
[686, 0.0003592045963333197]
[687, 0.0003592045963333197]
[688, 0.0003592045963333197]
[689, 0.0003592045963333197]
[690, 0.0003592045963333197]
[691, 0.0003592045963333197]
[692, 0.0003592045963333197]
[693, 0.0003592045963333197]
[694, 0.0003592045963333197]
[695, 0.0003592045963333197]
[696, 0.0003592045963333197]
[697, 0.0003592045963333197]
[698, 0.0003592045963333197]
[699, 0.0003592045963333197]
[700, 0.0003592045963333197]
[701, 0.0003592045963333197]
[702, 0.0003592045963333197]
[703, 0.0003592045963333197]
[704, 0.0003592045963333197]
[705, 0.0003592045963333197]
[706, 0.0003592045963333197]
[707, 0.0003592045963333197]
[708, 0.0003592045963333197]
[709, 0.0003592045963333197]
[710, 0.0003592045963333197]
[711, 0.0003592045963333197]
[712, 0.0003592045963333197]
[713, 0.0003592045963333197]
[714, 0.0003592045963333197]
[715, 0.0003592045963333197]
[720, 0.0003592045963333197]
[721, 0.0003592045963333197]
[722, 0.0003592045963333197]
[723, 0.0003592045963333197]
[732, 0.0003592045963333197]
[733, 0.0003592045963333197]
[734, 0.0003592045963333197]
[735, 0.0003592045963333197]
[744, 0.0003592045963333197]
[745, 0.0003592045963333197]
[746, 0.0003592045963333197]
[747, 0.0003592045963333197]
[756, 0.0003592045963333197]
[757, 0.0003592045963333197]
[758, 0.0003592045963333197]
[759, 0.0003592045963333197]
[768, 0.0003592045963333197]
[769, 0.0003592045963333197]
[770, 0.0003592045963333197]
[771, 0.0003592045963333197]
[772, 0.0003592045963333197]
[773, 0.0003592045963333197]
[774, 0.0003592045963333197]
[775, 0.0003592045963333197]
[776, 0.0003592045963333197]
[777, 0.0003592045963333197]
[778, 0.0003592045963333197]
[779, 0.0003592045963333197]
[780, 0.0003592045963333197]
[781, 0.0003592045963333197]
[782, 0.0003592045963333197]
[783, 0.0003592045963333197]
[784, 0.0003592045963333197]
[785, 0.0003592045963333197]
[786, 0.0003592045963333197]
[787, 0.0003592045963333197]
[788, 0.0003592045963333197]
[789, 0.0003592045963333197]
[790, 0.0003592045963333197]
[791, 0.0003592045963333197]
[792, 0.0003592045963333197]
[793, 0.0003592045963333197]
[794, 0.0003592045963333197]
[795, 0.0003592045963333197]
[796, 0.0003592045963333197]
[797, 0.0003592045963333197]
[798, 0.0003592045963333197]
[799, 0.0003592045963333197]
[800, 0.0003592045963333197]
