[10, [-1127694.5906735752, -753530.2530612247, -876438.523605152, -991689.4213197962, -1083758.4842105256, -1162280.9599999976, -1177930.8995633167, -799012.5714285695, -939874.461538462, -959366.2026431714, -1081696.3440860226, -1241888.893854748, -1395589.120000001, -1444816.7384615396, -1412316.4784688996, -1390855.6039603981, -1434360.0824742294, -1413461.3333333316, -1241271.402985075, -1291130.4347826112, -1103551.6966824639, -1251855.3293413147, -1213264.9119171007, -1019257.2631578967, -926506.1978022, -1305678.7692307672, -1324021.8613861357, -1104000.731428572, -1336589.4736842094, -1055367.295336788, -1347448.9670329662, -1346890.1420765072, -1328107.1020408166, -1335926.1538461521, -1291787.377777778, -1541296.9214659696, -928181.2134831478, -1187457.9896373064, -1445432.888888888, -1622472.9243027903, -1461479.769547326, -1470273.8902953602, -903850.6666666651, -1153097.5179487192, -1041216.3422459895, -1465036.2955665025, -926506.1978022, -820476.6753246775, -980494.912621357, -1189995.7894736864]]
[11, [-267916.6010362664, -259736.5551020368, -263831.6223175996, -269130.0710659898, -264903.4105263138, -279511.039999994, 306788.6113537131, -270628.5714285709, -264979.6923076911, -278022.766519825, -271304.94623655593, -264340.7374301632, -121569.2799999998, -145523.52820513118, -127936.30622009747, -157351.2871287153, -146611.46391752828, -132095.9999999958, -159438.3283582097, -263212.5217391276, -269908.9289099532, -269992.6227544937, -269953.9896373078, -259729.51578947436, -94703.12087912112, -180320.94674555957, 77540.11881188536, 319815.6800000011, 219028.21052631503, 426493.34715026105, -192286.94505494554, 3939.3224043715745, -46142.69387755031, -94102.97435897589, 198064.35555555718, 209989.6963350796, -46758.8314606715, -195928.8704663231, -6553.600000001956, 242300.4302788861, 84414.68312757323, 238639.5274261576, -84650.6666666693, 341795.4461538452, -267400.89839572133, 267955.07389162434, -94703.12087912112, -263278.8225108227, -262780.2718446604, -275941.05263157794]]
[12, [-46859.937823832035, -332494.889795918, -229797.90557939792, -133400.69035533024, -86576.50526315533, 4915.200000000652, -19746.65502183279, -289938.2857142859, -195347.69230769202, -160519.89427312557, -77163.35483871168, 47962.10055865999, 441384.95999999996, 335409.88717948645, 418928.6889952142, 224833.90099009778, 329706.88659793884, 400042.6666666665, 60971.30348258931, 108633.04347826215, -36339.86729857884, 70245.1736526927, 39049.9481865298, -135900.96842105128, 407619.51648351736, 522349.0650887587, 450316.67326732585, 314198.3085714285, 415636.2105263155, 298816.9948186502, 433185.75824175915, 435832.30601093126, 441364.89795918344, 299393.0940170926, 283625.24444444384, 469045.6125654448, 459856.5393258431, 460789.3886010358, 520647.11111110914, 520110.40637450246, 380270.61728394916, 149046.00843882142, 397116.9523809515, 272898.62564102607, -105838.88770053582, 416460.295566502, 407619.51648351736, -280301.1601731614, -152387.10679611657, 16211.536842107773]]
[13, [271651.8134714989, 276856.16326530743, 278738.95278969686, 278444.8324873112, 272836.71578947175, 279511.04000000004, 46647.89519650955, 279990.8571428573, 273486.76923077274, 279466.29074890167, 273771.3548387103, 273493.81005586684, 273612.7999999998, 331376.9025641028, 290365.2440191377, 355257.0297029717, 332409.4020618526, 294912.00000000186, 360937.0746268658, 288144.69565217197, 284196.39810426626, 278233.67664670665, 278782.6735751312, 272491.7894736845, -342803.692307692, -222977.51479289774, 72024.71287128516, 258024.59428571258, 92095.32631578948, 166386.73575129546, -86061.01098901499, 146471.1693989057, 99641.46938775387, -437186.73504273593, -443824.35555555485, 11322.973821990192, -400211.4157303376, -228527.08808290213, 190054.40000000037, 348306.8685258934, 470888.296296292, 490275.64556962065, -176323.0476190457, 205010.05128205288, 277564.2352941232, -164001.41871921252, -342803.692307692, 281435.98268398363, 275823.8446601918, 276285.97894736845]]
[14, [-876077.0984455957, -610153.5346938777, -699519.4506437774, -781441.9492385779, -846794.1052631587, -903413.7600000044, -806178.6550218319, -645705.142857145, -746732.3076923061, -759293.7444933914, -845978.1505376329, -958143.6424581031, -1026621.4400000016, -1074790.4000000001, -1041050.3349282299, -1044358.3366336618, -1068844.865979382, -1045162.666666667, -941305.6318407995, -994793.739130435, -858179.9431279628, -961063.856287423, -938896.5803108825, -798849.347368421, -819560.0879120869, -945036.8757396466, -993421.9405940571, -720147.0171428579, -852312.9263157891, -647210.4455958554, -979799.208791208, -970863.9125683089, -960971.7551020393, -972117.3333333328, -799175.1111111115, -1073623.7905759169, -788272.8988764035, -925993.1191709819, -1047847.8222222205, -1201580.366533866, -968746.1399176936, -964236.4219409297, -776289.5238095229, -666786.7897435897, -815169.7112299488, -949142.068965517, -819560.0879120869, -658197.0562770572, -774024.6990291243, -920608.3368421039]]
[15, [-225471.00518134795, -228707.26530612214, -229235.3648068686, -229875.0050761411, -223167.32631578995, -234291.20000000065, 196035.63318777876, -231423.99999999907, -226225.23076922912, -232696.10572687397, -225852.55913978396, -225897.8324022307, -111738.88000000129, -147876.10256410204, -119783.50239234511, -166435.4851485109, -147287.0927835051, -125610.66666666279, -177697.11442786036, -229732.17391304625, -233258.46445497917, -227217.62874251418, -229206.2176165809, -224891.95789473597, -205250.10989010753, -155502.57988165645, -210234.29702970432, 75272.77714285487, 203161.60000000196, 210530.15544041432, -202729.49450550135, -171539.58469945472, -240075.75510204164, -54613.33333333535, 223186.48888888722, 109455.41361256689, -93885.84269662946, -134807.2124352334, -228647.82222222304, 6788.589641430881, -4315.1275720195845, 76596.92827004194, -339382.8571428596, 250045.04615384527, -229200.77005347563, 346727.40886699175, -205250.10989010753, -232638.614718616, -227467.18446602253, -228686.1473684227]]
[16, [-33277.34715025965, -379841.3061224497, -255112.2403433458, -139056.08121827524, -82782.3157894751, 29163.520000002347, -94726.70742357988, -327387.42857142864, -214567.3846153845, -169469.74449339323, -70116.47311827913, 79814.79329609033, 557383.6800000002, 433209.76410256233, 531500.0956937787, 302374.01980197756, 425983.99999999953, 509610.6666666665, 104335.92039801273, 151373.91304348037, -22052.398104266264, 107526.1317365244, 69271.2124352348, -143144.421052631, 448309.4505494498, 665054.674556213, 503199.6831683186, 277872.6400000029, 461856.3368421057, 222754.48704663012, 522847.6483516465, 500293.9453551946, 518269.3877551006, 404978.8717948701, 326951.8222222207, 515023.7486910997, 565892.3146067439, 567412.7253886019, 592372.6222222229, 579641.1155378479, 453358.0905349781, 136878.98734177323, 409990.0952380947, 252397.62051282078, -106539.80748663191, 489744.39408866875, 448309.4505494498, -317750.3030303018, -161931.18446602114, 43805.64210526412]]
[17, [-253315.3160621766, -164776.228571428, -188732.4291845532, -210912.81218273938, -246967.24210526235, -246087.6799999997, -860553.5021834038, -168813.71428571455, -213307.07692307327, -202959.50660792645, -240651.01075269002, -274592.17877094913, -193003.51999999955, -187197.70256410167, -188455.1961722495, -173248.63366336562, -183433.23711340316, -190122.66666666605, -148026.58706467878, -266774.2608695701, -226425.32701421808, -266853.1736526955, -259427.48186528403, -233515.11578947306, -923625.4945054939, -785268.6390532525, -661524.277227724, -518296.1371428594, -710203.2842105255, -609179.1917098435, -759785.4945054976, -569053.027322406, -564412.0816326533, -920864.8205128219, -1326011.7333333325, -834811.9790575895, -986353.6179775288, -752135.9585492238, -502806.75555555616, -480423.2669322733, -360043.456790125, -432205.77215189766, -733769.1428571427, -602595.1179487184, -224995.251336894, -949464.9064039439, -923625.4945054939, -175897.48917749152, -216650.5631067967, -256970.10526315682]]
[18, [-1035672.5388601045, -703508.8979591848, -813152.6866952791, -913511.9593908614, -998216.7578947349, -1063976.960000001, -1122125.1353711793, -744009.1428571446, -872448.0000000014, -884302.9427312766, -996076.7311827941, -1136445.4972067066, -1243545.5999999992, -1294251.979487178, -1258981.0526315765, -1249726.0990099013, -1285383.9175257739, -1262592.0000000007, -1121611.144278608, -1178579.47826087, -1009751.3554502353, -1140404.886227543, -1110376.7875647666, -941303.9157894747, -913543.0329670329, -1206405.301775149, -1237721.9801980196, -966936.8685714323, -1162746.610526315, -886943.1709844577, -1236541.8901098887, -1227994.2295081955, -1209741.0612244867, -1185249.3675213666, -1135957.3333333344, -1381745.9267015709, -927444.8539325837, -1106641.5751295332, -1314724.977777779, -1512288.8924302803, -1333104.724279834, -1343626.2616033796, -881225.142857145, -964219.4051282052, -957456.4278074866, -1286507.192118227, -913543.0329670329, -763168.1385281389, -907005.5145631069, -1088242.5263157883]]
[19, [-239053.59585492406, -181360.84897959232, -203921.03004292073, -224219.61421319796, -226961.5157894711, -258539.51999999722, 271015.6855895235, -193974.8571428582, -207005.53846153617, -223746.2555066063, -232899.44086021418, -257750.5251396629, -227737.60000000102, -245675.97948717978, -232354.90909090778, -243975.603960393, -243564.20618556766, -235178.66666666372, -221061.7313432824, -272473.04347826494, -247545.93364929175, -264498.5868263496, -259427.48186528822, -217648.50526315905, -245940.04395603994, -298208.1893491107, -263117.3069306975, 111598.44571428234, 156941.47368421173, 286592.6632124358, -292391.3846153887, -236001.22404371342, -316980.2448979574, -160199.111111111, 179859.91111111175, 63477.277486912906, -199921.61797752744, -241430.54922279995, -300373.33333333535, -52742.119521913584, -77402.6008230485, 88763.9493670892, -352256.00000000047, 270546.0512820482, -228499.85026737722, 273443.31034482364, -245940.04395603994, -195189.47186147654, -217923.10679611797, -256280.2526315786]]
[20, [-82853.80310880858, -525625.4693877548, -369308.017167381, -220892.91370558506, -145213.97894736845, -7864.320000000764, -163983.09170305403, -459044.5714285709, -313816.61538461596, -259545.65638766438, -130367.3118279567, 58579.66480447026, 629800.9600000009, 457071.5897435909, 592018.9856459321, 285178.9306930704, 448617.56701031234, 564565.3333333335, 35865.47263681982, 142113.3913043486, -76096.30331753846, 91044.02395209298, 42106.03108808724, -222822.3999999985, 418422.1538461563, 739509.775147927, 539536.4752475214, 299218.65142857144, 554296.5894736857, 174536.2901554415, 595585.4065934038, 568694.9071038277, 593167.6734693875, 431865.43589743413, 350981.68888889067, 580216.6282722503, 536806.1123595526, 616649.6165803093, 655360.0000000005, 652226.8047808758, 545054.5514403293, 125541.53586498182, 392435.8095238097, 292727.4666666677, -178033.62566845072, 576587.6650246307, 418422.1538461563, -446836.3636363633, -249736.69902912853, 12762.273684211075]]
[21, [167744.99481865577, 162903.771428572, 169606.04291845113, 174319.10659898724, 165909.5578947384, 184811.52000000328, -626455.475982531, 168228.57142856903, 165730.46153846197, 175243.84140968975, 169829.84946236294, 175006.74860335048, 197918.7200000016, 231224.4512820486, 213227.1770334933, 250139.88118811697, 235794.47422680166, 212309.33333333675, 247145.7114427844, 198388.86956521776, 182320.53080568742, 175809.149700596, 184723.23316062056, 162115.36842105165, -117388.65934066102, -120601.75147929043, -435717.06930692587, -280494.080000001, -562574.8210526323, -366050.8186528506, -244859.78021977842, -300104.7431693962, -256794.12244897895, -89621.88034187909, -785703.8222222198, -582961.5916230343, -246680.44943820126, -31919.088082903996, -126702.93333333358, -285642.9641434252, -146984.03292181063, -321873.01265823, -48371.8095238097, -422455.13846154045, 175229.94652406406, -639218.1280788193, -117388.65934066102, 171074.49350649212, 171475.2621359257, 176257.34736842196]]
[22, [-1243486.1761658043, -820403.7224489776, -959975.8283261834, -1088496.4060913702, -1196549.389473685, -1280573.439999998, -1431203.2139737965, -872155.4285714277, -1034082.461538462, -1052329.162995594, -1193037.0752688176, -1371496.4022346358, -1521745.92, -1570847.5076923096, -1538371.3684210489, -1508301.3069306943, -1560027.0515463944, -1540778.6666666656, -1340064.4776119418, -1423627.130434785, -1211018.3127962085, -1379003.0179640725, -1337885.1813471513, -1122390.2315789498, -1119153.230769231, -1460793.5621301746, -1505705.821782174, -1327572.1142857159, -1549064.0842105271, -1221754.0310880817, -1523892.0439560423, -1532754.5355191287, -1498634.4489795943, -1475960.3418803401, -1495677.155555556, -1746139.8115183255, -1094230.292134835, -1352146.9015544043, -1630390.0444444455, -1851196.1752988063, -1761920.5267489715, -1741543.1561181452, -1091486.4761904748, -1354074.5846153856, -1143901.0909090927, -1669069.556650245, -1119153.230769231, -895091.255411257, -1077526.3689320371, -1311754.7789473683]]
[23, [-179290.19689119142, -179488.39183673076, -178606.69527897332, -178976.48730964446, -176257.34736841824, -181534.719999996, 256706.5152838435, -181686.8571428554, -177073.23076923005, -184482.39647577284, -180400.17204301013, -175006.74860335002, -80609.28000000026, -101496.77948718425, -85290.87081339769, -114525.78217822034, -102695.58762887027, -90111.99999999674, -122594.706467662, -168470.26086956542, -177972.17061611172, -175809.1497005988, -177931.93782383576, -175222.56842105277, -67696.52747253003, -164033.8934911224, 150862.5742574297, 400331.33714285446, 243862.9052631571, 502555.85492228065, -95063.20879120938, 94543.73770491919, 22068.24489795696, -64415.72649572464, 166752.71111111017, 260428.3979057609, -39027.05617977213, -100511.17098445771, 66264.17777777789, 207313.08366533602, 83875.29218107322, 215135.05485231755, -52272.76190476352, 390863.4256410217, -178734.54545454727, 217592.43349753693, -67696.52747253003, -181287.89610389667, -177837.98058252176, -181086.3157894723]]
[24, [60102.96373056993, -274716.2122448981, -154698.71244635107, -41916.42639594106, 16556.463157897815, 120586.24000000162, 108749.69432314532, -223524.57142857136, -111537.23076923005, -72464.91629955638, 26073.46236558864, 169881.02793296147, 564920.3200000012, 455727.26153846085, 542475.0239234436, 335790.8910891069, 450306.6391752586, 522922.66666666744, 150961.0348258717, 238636.5217391313, 68331.37440758198, 194253.4131736504, 158916.31088082865, -43115.789473684505, 518886.68131868355, 654584.4260355034, 564518.0198019794, 445270.3085714285, 539809.6842105258, 428870.30051813275, 573259.9560439563, 569769.2677595657, 566752.6530612237, 434386.05128205055, 403774.5777777778, 585020.314136127, 557424.1797752813, 617668.3108808277, 659729.0666666655, 635255.3306772918, 545863.6378600835, 282883.24050633004, 513365.333333333, 376747.9794871793, -9462.417112300638, 551729.182266009, 518886.68131868355, -213914.04329004372, -64263.456310679205, 133141.55789474025]]
[25, [282857.4507771982, 282206.0408163294, 285770.7124463506, 288092.26395939104, 283529.43157894723, 292290.5600000005, 58953.78165939078, 286134.8571428573, 281678.76923077274, 288416.1409691656, 284694.02150537726, 287040.35754189827, 291635.19999999925, 349525.333333333, 309179.4066985622, 371478.81188118923, 350313.5670103049, 312661.3333333358, 373326.96517412923, 303460.17391304206, 296309.6872037919, 292361.19760479126, 292025.6994818654, 281804.80000000075, -373411.1648351643, -257490.5562130157, 110308.11881188024, 270008.3199999975, 136245.8947368404, 212227.97927461006, -77778.98901099339, 191594.31693988852, 138762.44897959102, -473035.487179487, -451106.13333333284, 78574.57591623068, -401315.9550561812, -248900.9740932649, 235929.60000000056, 407576.4780876469, 491385.1522633713, 499124.38818565384, -205190.0952380933, 202657.47692307737, 287727.572192519, -116544.31527093705, -373411.1648351643, 287677.50649350695, 285049.786407765, 289738.10526315775]]
[26, [-588465.7409326434, -420232.881632654, -473096.78969957307, -520295.9593908633, -573957.3894736827, -595722.2400000002, -587820.7161572026, -440612.5714285737, -509794.4615384592, -507254.41409691516, -567273.9784946246, -636321.6089385492, -612106.2400000005, -630489.9282051246, -616477.3971291832, -607019.0891089095, -629348.2886597929, -621909.333333334, -544177.0348258736, -646811.8260869556, -560938.4644549768, -629851.9760479047, -618687.005181348, -541879.2421052642, -503762.98901098873, -663891.3136094688, -691047.9207920758, -505188.93714285875, -470824.42105263146, -447206.7979274611, -589103.8241758225, -546849.5737704933, -565415.1836734675, -613629.811965812, -535574.7555555571, -550022.0314136143, -462433.7977528083, -585749.2227979256, -597105.777777777, -828991.2350597617, -616523.8518518507, -703751.561181434, -518046.4761904746, -442620.06153846043, -544965.1336898403, -500075.1921182256, -503762.98901098873, -448254.89177489, -521742.91262135934, -610519.578947369]]
[27, [-214265.3678756524, -223357.38775509736, -222203.60515021766, -220227.57360406127, -212474.61052631447, -221511.68000000017, 208341.51965065906, -225280.00000000093, -218033.23076922912, -223746.25550660724, -214929.89247311605, -212351.28491619928, -93716.48000000091, -129727.67179487273, -100969.3397129206, -150213.70297029335, -129382.92783505283, -107861.3333333307, -165307.22388059786, -214416.69565217523, -221145.17535545444, -213090.1077844333, -215963.191709843, -215578.94736842066, -235857.58241757983, -190015.62130177347, -171950.89108910924, 87256.50285713794, 247312.16842105007, 256371.39896372892, -194447.47252748068, -126416.4371584719, -200954.7755102045, -90462.08547008643, 215904.71111111017, 176707.01570680737, -94990.38202247024, -155181.09844559617, -182772.622222221, 66058.1992031862, 16181.728395060636, 85445.67088607699, -368249.9047619053, 247692.47179487068, -219037.43315507984, 394184.5123152663, -235857.58241757983, -226397.09090909362, -218241.2427184484, -215234.02105263248]]
[28, [84212.06217616517, -315375.281632653, -172418.74678111495, -38922.39593908843, 30698.442105260678, 154992.63999999966, 78414.25327511039, -254244.57142857136, -121934.76923076669, -73331.030837005, 42985.978494623676, 213083.53072625864, 691077.1200000015, 563609.5999999987, 664767.0813397118, 422739.64356435416, 556380.3711340199, 642389.3333333344, 202476.89552239235, 292774.9565217402, 91936.75829383638, 242522.44311376847, 200003.6476683938, -40701.305263157934, 589463.9120879117, 805045.7751479284, 633947.2475247537, 430290.65142857516, 623971.7052631555, 380652.1036269432, 676965.2747252709, 662522.4043715866, 659706.7755102022, 555375.5897435881, 492248.1777777774, 670114.1780104721, 692914.3370786542, 735497.2849740931, 748202.6666666665, 741261.7689243029, 665608.4279835359, 311641.65400844114, 554715.4285714286, 384141.7846153844, -1051.3796791443601, 672147.546798028, 589463.9120879117, -244270.54545454215, -64899.728155341, 171428.3789473693]]
[29, [-252636.18652849924, -166113.69795918092, -189294.9699570844, -209914.80203045625, -246622.3157894723, -243466.2399999993, -892892.2270742338, -169398.85714285728, -213937.23076922726, -202093.39207048155, -239593.97849462647, -272395.4413407836, -185139.2000000002, -179131.7333333306, -179361.68421052862, -166435.48514851462, -175325.69072165154, -182271.99999999814, -143787.94029851072, -262856.3478260925, -223629.95260663517, -263713.7245508991, -257050.52849740814, -233860.0421052631, -984120.2637362638, -827537.4201183422, -639787.0891089113, -527658.4228571467, -703994.6105263168, -591182.2590673575, -765546.9010989033, -552221.3770491816, -541340.7346938774, -972117.333333334, -1378440.5333333323, -806676.1047120392, -1016912.5393258445, -783715.4818652859, -473679.6444444442, -467629.38645418454, -386203.91769547295, -464282.4641350219, -791113.1428571418, -632842.5025641043, -223943.87165775057, -949142.0689655216, -984120.2637362638, -176748.6060606083, -216332.42718446627, -254210.69473684113]]
