68	12.66533864541833
80	12.66533864541833
92	11.820717131474069
160	10.15139442231073
172	10.15139442231073
184	9.68924302788841
188	11.45418326693217
383	4.812182741116729
465	1.6244541484716422
477	1.331877729257684
548	9.235059760956162
560	9.235059760956162
572	6.868525896414326
587	0.24630541871921707
640	7.5258964143426255
644	8.836653386454138
652	7.5258964143426255
656	8.836653386454138
664	5.741035856573646
668	6.94422310756967
860	7.266932270916385
933	1.3886462882095714
945	1.0960698689956132
957	1.432314410480302
1028	5.007968127490045
1040	5.007968127490045
1052	0.5139442231075577
1120	4.22310756972108
1124	5.127490039840566
1132	4.22310756972108
1136	5.127490039840566
1144	0.5697211155378028
1244	0.43333333333336554
1319	6.09523809523813
1331	6.09523809523813
1401	1.4235807860261502
1413	1.131004366812192
1425	1.467248908296881
1437	1.8034934497815698
1796	0.6065573770491426
1808	0.6065573770491426
