INDEX TYPE XSTART YSTART XEND YEND THRESHOLD_P THRESHOLD_N Alpha
28	0	7	4	12	12	0	0	50
29	1	7	4	12	12	0	0	50
30	2	7	4	12	12	0	0	50
31	3	7	4	12	12	0	0	50
32	0	8	4	11	11	0	0	50
33	1	8	4	11	11	0	0	50
34	2	8	4	11	11	0	0	50
35	3	8	4	11	11	0	0	50
36	0	8	4	12	11	0	0	50
37	1	8	4	12	11	0	0	50
38	2	8	4	12	11	0	0	50
39	3	8	4	12	11	0	0	50
40	0	8	4	11	12	0	0	50
41	1	8	4	11	12	0	0	50
42	2	8	4	11	12	0	0	50
43	3	8	4	11	12	0	0	50
72	0	4	5	13	11	0	0	50
73	1	4	5	13	11	0	0	50
74	2	4	5	13	11	0	0	50
75	3	4	5	13	11	0	0	50
76	0	4	5	11	12	0	0	50
77	1	4	5	11	12	0	0	50
78	2	4	5	11	12	0	0	50
79	3	4	5	11	12	0	0	50
80	0	4	5	12	12	0	0	50
81	1	4	5	12	12	0	0	50
82	2	4	5	12	12	0	0	50
83	3	4	5	12	12	0	0	50
84	0	4	5	13	12	0	0	50
85	1	4	5	13	12	0	0	50
86	2	4	5	13	12	0	0	50
87	3	4	5	13	12	0	0	50
116	0	5	5	11	12	0	0	50
117	1	5	5	11	12	0	0	50
118	2	5	5	11	12	0	0	50
119	3	5	5	11	12	0	0	50
120	0	5	5	12	12	0	0	50
121	1	5	5	12	12	0	0	50
122	2	5	5	12	12	0	0	50
123	3	5	5	12	12	0	0	50
124	0	5	5	13	12	0	0	50
125	1	5	5	13	12	0	0	50
126	2	5	5	13	12	0	0	50
127	3	5	5	13	12	0	0	50
128	0	5	5	14	12	0	0	50
129	1	5	5	14	12	0	0	50
130	2	5	5	14	12	0	0	50
131	3	5	5	14	12	0	0	50
160	0	6	5	11	11	0	0	50
161	1	6	5	11	11	0	0	50
162	2	6	5	11	11	0	0	50
163	3	6	5	11	11	0	0	50
164	0	6	5	12	11	0	0	50
165	1	6	5	12	11	0	0	50
166	2	6	5	12	11	0	0	50
167	3	6	5	12	11	0	0	50
168	0	6	5	13	11	0	0	50
169	1	6	5	13	11	0	0	50
170	2	6	5	13	11	0	0	50
171	3	6	5	13	11	0	0	50
172	0	6	5	14	11	0	0	50
173	1	6	5	14	11	0	0	50
174	2	6	5	14	11	0	0	50
175	3	6	5	14	11	0	0	50
204	0	6	5	14	13	0	0	50
205	1	6	5	14	13	0	0	50
206	2	6	5	14	13	0	0	50
207	3	6	5	14	13	0	0	50
208	0	6	5	11	14	0	0	50
209	1	6	5	11	14	0	0	50
210	2	6	5	11	14	0	0	50
211	3	6	5	11	14	0	0	50
212	0	6	5	12	14	0	0	50
213	1	6	5	12	14	0	0	50
214	2	6	5	12	14	0	0	50
215	3	6	5	12	14	0	0	50
216	0	6	5	13	14	0	0	50
217	1	6	5	13	14	0	0	50
218	2	6	5	13	14	0	0	50
219	3	6	5	13	14	0	0	50
248	0	7	5	13	12	0	0	50
249	1	7	5	13	12	0	0	50
250	2	7	5	13	12	0	0	50
251	3	7	5	13	12	0	0	50
252	0	7	5	14	12	0	0	50
253	1	7	5	14	12	0	0	50
254	2	7	5	14	12	0	0	50
255	3	7	5	14	12	0	0	50
256	0	7	5	11	13	0	0	50
257	1	7	5	11	13	0	0	50
258	2	7	5	11	13	0	0	50
259	3	7	5	11	13	0	0	50
260	0	7	5	12	13	0	0	50
261	1	7	5	12	13	0	0	50
262	2	7	5	12	13	0	0	50
